,name,ykiho,top5
1140,케이씨에스마산수외과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,"['근막통증증후군', '비염', '순환계통의 질환', '정신및행동장애', '하지의 정맥류']"
1141,김철우내과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '호흡계통의 질환']"
1142,혜성플러스의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQyIyQzIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,"['고혈압', '관절병증', '당뇨병', '알레르기질환', '척추질환']"
1143,김희섭의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,"['고혈압', '관절병증', '당뇨병', '척추질환', '호흡계통의 질환']"
1144,온누리내과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,"['감기', '고지혈증', '고혈압', '근막통증증후군', '당뇨병']"
1145,연세맑은내과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '비염', '장염']"
1146,우리소아청소년과의원,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz,"['감기', '비염', '장염', '중이염', '호흡계통의 질환']"
1147,윤피부과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,"['건선', '백반증', '알레르기질환', '탈모', '티눈']"
1148,최숙경안과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,"['각막염', '근시', '망막(맥락막·유리체) 질환', '알레르기질환', '영양결핍']"
1149,이외과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz,"['고혈압', '관절병증', '근막통증증후군', '비염', '척추질환']"
1150,조광신경정신과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz,"['거식증', '건강염려증', '우울증', '정신및행동장애', '조울증']"
1151,황인규산부인과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['고혈압', '골다공증', '방광염', '성매개감염병', '질염']"
1152,신내과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,"['고혈압', '불면증', '위식도 역류질환', '장염', '호흡계통의 질환']"
1153,연세재활의학과의원,JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['관절병증', '근막통증증후군', '뇌졸중', '발목염좌긴장', '척추질환']"
1154,구자현비뇨기과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,"['대상포진', '방광염', '신경인성 방광', '알레르기질환', '전립선증식증']"
1155,닥터박의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,"['방광염', '신경인성 방광', '알레르기질환', '전립선증식증', '티눈']"
1156,나용필모피부과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,"['대상포진', '방광염', '알레르기질환', '정신및행동장애', '탈모']"
1157,연세유엘르의원,JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,"['대상포진', '안구건조증', '알레르기질환', '탈모', '화상']"
1158,하나로의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '알레르기질환', '위식도 역류질환']"
1159,연제마취통증의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,"['관절병증', '근막통증증후군', '염증성 관절병증', '오십견', '척추질환']"
1160,아이들세상의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '호흡계통의 질환']"
1161,은초록샘정신건강의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
1162,삼성전자㈜기흥부속의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,"['고지혈증', '고혈압', '당뇨병', '안구건조증', '장염']"
1163,명성비뇨기과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,"['방광염', '신경인성 방광', '알레르기질환', '요실금 ', '전립선증식증']"
1164,제민의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz,"['고혈압', '관절병증', '당뇨병', '척추질환', '호흡계통의 질환']"
1165,성모안과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,"['각막염', '근시', '망막(맥락막·유리체) 질환', '백내장', '알레르기질환']"
1166,장덕환정신건강의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,"['건강염려증', '우울증', '정신및행동장애', '조울증', '호흡계통의 질환']"
1167,안성신통마취통증의학과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['관절병증', '근막통증증후군', '염증성 관절병증', '척추질환', '테니스 엘보']"
1168,현인정형외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,"['골다공증', '관절병증', '순환계통의 질환', '오십견', '척추질환']"
1169,마리정신과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
1170,황성기이비인후과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,"['난청', '비염', '이명', '중이염', '호흡계통의 질환']"
1171,탁내과의원,JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQyIyQxIyQwMCQ0NjEwMDIjNjEjJDEjJDgjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '호흡계통의 질환']"
1172,최비뇨기과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,"['대상포진', '방광염', '알레르기질환', '전립선증식증', '탈모']"
1173,김내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '관절병증', '당뇨병', '위식도 역류질환']"
1174,진정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz,"['골절', '관절병증', '근막통증증후군', '발목염좌긴장', '척추질환']"
1175,마음본정신건강의학과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
1176,은혜소아청소년과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,"['감기', '비염', '알레르기질환', '장염', '호흡계통의 질환']"
1177,신준현신경과의원,JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,"['뇌졸중', '정신및행동장애', '척추질환', '치매', '파킨슨증']"
1178,굿포유피부과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,"['건선', '대상포진', '백반증', '알레르기질환', '탈모']"
1179,노태호바오로내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '생활습관병_심장병', '허혈성심질환_협심증']"
1180,산동튼튼정형외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '발목염좌긴장', '척추질환']"
1181,고려센트럴재활의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '관절병증', '근막통증증후군', '오십견', '척추질환']"
1182,가남현대의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,"['고혈압', '관절병증', '알레르기질환', '척추질환', '호흡계통의 질환']"
1183,현대중앙마취통증의학과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '고혈압', '관절병증', '척추질환', '호흡계통의 질환']"
1184,강문규내과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,"['갑상선기능저하증', '고지혈증', '고혈압', '당뇨병', '순환계통의 질환']"
1185,송병수의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,"['고혈압', '근막통증증후군', '비염', '장염', '호흡계통의 질환']"
1186,해맑은연합소아청소년과의원,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,"['감기', '비염', '알레르기질환', '장염', '호흡계통의 질환']"
1187,연세정의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjEyMjIjNjEjJDEjJDQjJDgz,"['고혈압', '당뇨병', '알레르기질환', '위식도 역류질환', '호흡계통의 질환']"
1188,위시티아름다운의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,"['대상포진', '알레르기질환', '티눈', '하지의 정맥류', '화상']"
1189,빛사랑안과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz,"['각막염', '녹내장', '망막(맥락막·유리체) 질환', '백내장', '안구건조증']"
1190,연세탑의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,"['대상포진', '방광염', '알레르기질환', '전립선증식증', '탈모']"
1191,멘파워비뇨기과의원,JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,"['방광염', '성매개감염병', '신경인성 방광', '요로결석증', '전립선증식증']"
1192,남동정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '발목염좌긴장', '척추질환']"
1193,동산내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '장염', '호흡계통의 질환']"
1194,으뜸24정형외과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ1IyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,"['고혈압', '관절병증', '당뇨병', '오십견', '척추질환']"
1195,중앙내과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,"['고혈압', '관절병증', '당뇨병', '비염', '척추질환']"
1196,우리내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '장염']"
1197,제주성모안과의원,JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,"['근시', '녹내장', '백내장', '안구건조증', '알레르기질환']"
1198,김상우비뇨기과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,"['방광염', '성매개감염병', '신경인성 방광', '알레르기질환', '전립선증식증']"
1199,진안의원,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz,"['고혈압', '관절병증', '오십견', '척추질환', '치매']"
1200,우리들이비인후과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz,"['감기', '비염', '이명', '중이염', '호흡계통의 질환']"
1201,김귀완내과의원,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,"['감기', '고혈압', '만성폐쇄성폐질환(COPD)', '알레르기질환', '환경성질환_천식']"
1202,늘푸른의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz,"['감기', '고혈압', '비염', '장염', '호흡계통의 질환']"
1203,위대항외과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,"['고혈압', '당뇨병', '성매개감염병', '위식도 역류질환', '치질']"
1204,지움의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,"['건선', '알레르기질환', '탈모', '티눈', '화상']"
1205,달빛이비인후과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['감기', '고혈압', '비염', '중이염', '호흡계통의 질환']"
1206,대구청맥의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,"['녹내장', '순환계통의 질환', '알레르기질환', '하지의 정맥류', '환경성질환_천식']"
1207,마음쉼정신건강의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '폭식증']"
1208,예스메디컬의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '비염', '호흡계통의 질환']"
1209,산본탑정형외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNzEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '관절병증', '발목염좌긴장', '오십견', '척추질환']"
1210,분당삼성내과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '장염']"
1211,고운누리피부과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,"['건선', '대상포진', '알레르기질환', '탈모', '티눈']"
1212,화원제일내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
1213,서울수내과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNjEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '장염']"
1214,김우신성형외과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,"['골절', '비염', '알레르기질환', '호흡계통의 질환']"
1215,라온소아청소년과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz,"['감기', '비염', '장염', '중이염', '호흡계통의 질환']"
1216,코미이비인후과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz,"['감기', '난청', '비염', '위식도 역류질환', '호흡계통의 질환']"
1217,청주누네안과의원,JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz,"['각막염', '근시', '녹내장', '안구건조증', '알레르기질환']"
1218,프라임비뇨기과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5OSQ0NjEwMDIjODEjJDEjJDYjJDgz,"['방광염', '신경인성 방광', '알레르기질환', '요로결석증', '전립선증식증']"
1219,미래정형외과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNTEjJDEjJDIjJDgz,"['골절', '관절병증', '근막통증증후군', '발목염좌긴장', '척추질환']"
1220,미래산부인과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,"['방광염', '성매개감염병', '요실금 ', '유산된 임신', '질염']"
1221,제이미즈 산부인과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,"['고지혈증', '방광염', '불임', '유산된 임신', '질염']"
1222,이철희내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQwMyQzNjEwMDIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '비염', '위식도 역류질환']"
1223,리더스헬스케어영상의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '위식도 역류질환']"
1224,서울본내과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '골다공증', '당뇨병', '위식도 역류질환']"
1225,권오상산부인과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,"['고혈압', '방광염', '알레르기질환', '질염', '척추질환']"
1226,밝은눈강구봉안과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,"['각막염', '근시', '녹내장', '백내장', '알레르기질환']"
1227,명진의료재단 삼성연합의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQyIyQzIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '고혈압', '골절', '관절병증', '척추질환']"
1228,참본의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '근막통증증후군', '척추질환']"
1229,하나이비인후과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,"['감기', '비염', '위식도 역류질환', '호흡계통의 질환', '후두염']"
1230,서해사랑내과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
1231,미래연세이비인후과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,"['감기', '비염', '알레르기질환', '중이염', '호흡계통의 질환']"
1232,서울원하트내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '생활습관병_심장병', '위식도 역류질환', '장염']"
1233,웰빙내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,"['감기', '고혈압', '당뇨병', '위식도 역류질환', '정신및행동장애']"
1234,구리의손정형외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '발목염좌긴장', '척추질환']"
1235,정태영정신건강의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '불면증', '우울증', '정신및행동장애', '조울증']"
1236,튼튼소아청소년과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,"['감기', '비염', '알레르기질환', '장염', '호흡계통의 질환']"
1237,강남의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,"['감기', '관절병증', '알레르기질환', '욕창', '화상']"
1238,라마르의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,"['고혈압', '대상포진', '알레르기질환', '호흡계통의 질환', '화상']"
1239,닥터포미의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,"['대상포진', '알레르기질환', '탈모', '티눈', '화상']"
1240,거창의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,"['고혈압', '골다공증', '관절병증', '척추질환', '호흡계통의 질환']"
1241,전규락내과의원,JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,"['고혈압', '당뇨병', '비염', '알레르기질환', '위식도 역류질환']"
1242,세브란스의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
1243,명성연합신경외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '발목염좌긴장', '척추질환']"
